S.No.,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,ActiveCases,recoveryRate,MortalityRate
4401,23-07-2020,08:00 AM,Goa,2541,28,4176,1607,60.84770115,0.670498084
4402,23-07-2020,08:00 AM,Gujarat,37260,2224,51399,11915,72.49168272,4.326932431
4403,23-07-2020,08:00 AM,Haryana,21697,372,28186,6117,76.97793231,1.319804158
4404,23-07-2020,08:00 AM,Himachal Pradesh,1105,11,1725,609,64.05797101,0.637681159
4405,23-07-2020,08:00 AM,Jammu and Kashmir,8607,273,15711,6831,54.78327287,1.737636051
4406,23-07-2020,08:00 AM,Jharkhand,3024,64,6485,3397,46.6306862,0.98689283
4407,23-07-2020,08:00 AM,Karnataka,27239,1519,75833,47075,35.91971833,2.003085728
4408,23-07-2020,08:00 AM,Kerala,6162,45,15032,8825,40.99254923,0.299361362
4409,23-07-2020,08:00 AM,Ladakh,1018,2,1206,186,84.41127695,0.165837479
4410,23-07-2020,08:00 AM,Madhya Pradesh,16836,770,24842,7236,67.77232107,3.099589405
4411,23-07-2020,08:00 AM,Maharashtra,187769,12556,337607,137282,55.61762641,3.719117198
4412,23-07-2020,08:00 AM,Manipur,1428,0,2060,632,69.32038835,0
4413,23-07-2020,08:00 AM,Meghalaya,77,4,514,433,14.98054475,0.778210117
4414,23-07-2020,08:00 AM,Mizoram,179,0,317,138,56.46687697,0
4415,23-07-2020,08:00 AM,Nagaland,486,0,1084,598,44.83394834,0
4416,23-07-2020,08:00 AM,Odisha,13750,108,19835,5977,69.32190572,0.544492059
4417,23-07-2020,08:00 AM,Puducherry,1369,31,2300,900,59.52173913,1.347826087
4418,23-07-2020,08:00 AM,Punjab,7641,269,11301,3391,67.61348553,2.380320326
4419,23-07-2020,08:00 AM,Rajasthan,23364,583,32334,8387,72.25830395,1.803055607
4420,23-07-2020,08:00 AM,Sikkim,112,0,438,326,25.57077626,0
4421,23-07-2020,08:00 AM,Tamil Nadu,131583,3144,186492,51765,70.55691397,1.685863201
4422,23-07-2020,08:00 AM,Telengana,37666,438,49259,11155,76.46521448,0.889177612
4423,23-07-2020,08:00 AM,Tripura,2032,9,3449,1408,58.91562772,0.260945202
4424,23-07-2020,08:00 AM,Uttarakhand,3349,57,5300,1894,63.18867925,1.075471698
4425,23-07-2020,08:00 AM,Uttar Pradesh,33500,1263,55588,20825,60.26480535,2.272073109
4426,23-07-2020,08:00 AM,West Bengal,29650,1221,49321,18450,60.11638045,2.475618905
4427,24-07-2020,08:00 AM,Andaman and Nicobar Islands,170,0,240,70,70.83333333,0
4428,24-07-2020,08:00 AM,Andhra Pradesh,37555,884,72711,34272,51.64968162,1.215772029
4429,24-07-2020,08:00 AM,Arunachal Pradesh,334,3,991,654,33.70332997,0.302724521
4430,24-07-2020,08:00 AM,Assam,20699,70,28791,8022,71.89399465,0.243131534
4431,24-07-2020,08:00 AM,Bihar,20769,217,31980,10994,64.94371482,0.678549093
4432,24-07-2020,08:00 AM,Chandigarh,531,13,800,256,66.375,1.625
4433,24-07-2020,08:00 AM,Chhattisgarh,4377,30,6254,1847,69.98720819,0.479692996
4434,24-07-2020,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,489,2,770,279,63.50649351,0.25974026
4435,24-07-2020,08:00 AM,Delhi,109065,3745,127364,14554,85.63251782,2.940391319
4436,24-07-2020,08:00 AM,Goa,2655,29,4350,1666,61.03448276,0.666666667
4437,24-07-2020,08:00 AM,Gujarat,37978,2252,52477,12247,72.3707529,4.291403853
4438,24-07-2020,08:00 AM,Haryana,22249,378,28975,6348,76.78688525,1.304572908
4439,24-07-2020,08:00 AM,Himachal Pradesh,1136,11,1834,687,61.94111232,0.599781897
4440,24-07-2020,08:00 AM,Jammu and Kashmir,8709,282,16429,7438,53.00992148,1.716476961
4441,24-07-2020,08:00 AM,Jharkhand,3174,67,6975,3734,45.50537634,0.960573477
4442,24-07-2020,08:00 AM,Karnataka,29310,1616,80863,49937,36.24649098,1.998441809
4443,24-07-2020,08:00 AM,Kerala,6594,50,16110,9466,40.9310987,0.310366232
4444,24-07-2020,08:00 AM,Ladakh,1025,2,1210,183,84.7107438,0.165289256
4445,24-07-2020,08:00 AM,Madhya Pradesh,17359,780,25474,7335,68.14398995,3.061945513
4446,24-07-2020,08:00 AM,Maharashtra,194253,12854,347502,140395,55.89982216,3.698971517
4447,24-07-2020,08:00 AM,Manipur,1466,0,2115,649,69.3144208,0
4448,24-07-2020,08:00 AM,Meghalaya,78,4,534,452,14.60674157,0.74906367
4449,24-07-2020,08:00 AM,Mizoram,183,0,332,149,55.12048193,0
4450,24-07-2020,08:00 AM,Nagaland,530,0,1174,644,45.14480409,0
4451,24-07-2020,08:00 AM,Odisha,14393,114,21099,6592,68.21650315,0.540309967
4452,24-07-2020,08:00 AM,Puducherry,1400,34,2420,986,57.85123967,1.404958678
4453,24-07-2020,08:00 AM,Punjab,7741,277,11739,3721,65.94258455,2.359655848
4454,24-07-2020,08:00 AM,Rajasthan,23815,594,33220,8811,71.68874172,1.78807947
4455,24-07-2020,08:00 AM,Sikkim,122,0,460,338,26.52173913,0
4456,24-07-2020,08:00 AM,Tamil Nadu,136793,3232,192964,52939,70.89042516,1.67492382
4457,24-07-2020,08:00 AM,Telengana,39327,447,50826,11052,77.37575257,0.879471137
4458,24-07-2020,08:00 AM,Tripura,2072,10,3656,1574,56.67396061,0.273522976
4459,24-07-2020,08:00 AM,Uttarakhand,3399,60,5445,1986,62.42424242,1.101928375
4460,24-07-2020,08:00 AM,Uttar Pradesh,35803,1289,58104,21012,61.61882142,2.218435908
4461,24-07-2020,08:00 AM,West Bengal,31656,1255,51757,18846,61.16274127,2.424792782
4462,25-07-2020,08:00 AM,Andaman and Nicobar Islands,174,0,259,85,67.18146718,0
4463,25-07-2020,08:00 AM,Andhra Pradesh,39935,933,80858,39990,49.38905241,1.153874694
4464,25-07-2020,08:00 AM,Arunachal Pradesh,392,3,1056,661,37.12121212,0.284090909
4465,25-07-2020,08:00 AM,Assam,21761,76,29921,8084,72.72818422,0.254002206
4466,25-07-2020,08:00 AM,Bihar,22343,220,33926,11363,65.85804398,0.6484702
4467,25-07-2020,08:00 AM,Chandigarh,535,13,823,275,65.00607533,1.579586877
4468,25-07-2020,08:00 AM,Chhattisgarh,4567,36,6731,2128,67.85024513,0.534838806
4469,25-07-2020,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,512,2,815,301,62.82208589,0.245398773
4470,25-07-2020,08:00 AM,Delhi,110931,3777,128389,13681,86.40226188,2.941840812
4471,25-07-2020,08:00 AM,Goa,2865,29,4540,1646,63.10572687,0.63876652
4472,25-07-2020,08:00 AM,Gujarat,38849,2278,53545,12418,72.5539266,4.254365487
4473,25-07-2020,08:00 AM,Haryana,22953,382,29755,6420,77.13997647,1.283817846
4474,25-07-2020,08:00 AM,Himachal Pradesh,1145,11,1954,798,58.59774821,0.562947799
4475,25-07-2020,08:00 AM,Jammu and Kashmir,9217,296,16782,7269,54.92194017,1.763794542
4476,25-07-2020,08:00 AM,Jharkhand,3307,70,7493,4116,44.13452556,0.934205258
4477,25-07-2020,08:00 AM,Karnataka,31347,1724,85870,52799,36.50518225,2.007686037
4478,25-07-2020,08:00 AM,Kerala,7562,54,16995,9379,44.49543984,0.317740512
4479,25-07-2020,08:00 AM,Ladakh,1035,2,1246,209,83.06581059,0.160513644
4480,25-07-2020,08:00 AM,Madhya Pradesh,17866,791,26210,7553,68.16482259,3.017932087
4481,25-07-2020,08:00 AM,Maharashtra,199967,13132,357117,144018,55.99481402,3.677226231
4482,25-07-2020,08:00 AM,Manipur,1491,0,2146,655,69.47809879,0
4483,25-07-2020,08:00 AM,Meghalaya,87,5,588,496,14.79591837,0.850340136
4484,25-07-2020,08:00 AM,Mizoram,183,0,361,178,50.69252078,0
4485,25-07-2020,08:00 AM,Nagaland,537,1,1239,701,43.34140436,0.08071025
4486,25-07-2020,08:00 AM,Odisha,15201,120,22693,7372,66.985414,0.528797427
4487,25-07-2020,08:00 AM,Puducherry,1483,35,2515,997,58.96620278,1.391650099
4488,25-07-2020,08:00 AM,Punjab,8096,282,12216,3838,66.27373936,2.308447937
4489,25-07-2020,08:00 AM,Rajasthan,24547,602,34178,9029,71.82105448,1.761366961
4490,25-07-2020,08:00 AM,Sikkim,142,0,477,335,29.76939203,0
4491,25-07-2020,08:00 AM,Tamil Nadu,143297,3320,199749,53132,71.73853186,1.662085918
4492,25-07-2020,08:00 AM,Telengana,40334,455,52466,11677,76.87645332,0.8672283
4493,25-07-2020,08:00 AM,Tripura,2131,11,3759,1617,56.6906092,0.292631019
4494,25-07-2020,08:00 AM,Uttarakhand,3399,60,5445,1986,62.42424242,1.101928375
4495,25-07-2020,08:00 AM,Uttar Pradesh,37712,1348,60771,21711,62.05591483,2.218163269
4496,25-07-2020,08:00 AM,West Bengal,33529,1290,53973,19154,62.12180164,2.390083931
4497,26-07-2020,08:00 AM,Andaman and Nicobar Islands,176,0,290,114,60.68965517,0
4498,26-07-2020,08:00 AM,Andhra Pradesh,43255,985,88671,44431,48.78145053,1.110847966
4499,26-07-2020,08:00 AM,Arunachal Pradesh,428,3,1126,695,38.01065719,0.26642984
4500,26-07-2020,08:00 AM,Assam,23055,77,31086,7954,74.16521907,0.247699929
4501,26-07-2020,08:00 AM,Bihar,24053,234,36604,12317,65.71139766,0.639274396
4502,26-07-2020,08:00 AM,Chandigarh,555,13,852,284,65.14084507,1.525821596
4503,26-07-2020,08:00 AM,Chhattisgarh,4683,39,7087,2365,66.07873571,0.550303372
4504,26-07-2020,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,530,2,860,328,61.62790698,0.23255814
4505,26-07-2020,08:00 AM,Delhi,113068,3806,129531,12657,87.29030116,2.938292764
4506,26-07-2020,08:00 AM,Goa,3047,33,4686,1606,65.02347418,0.704225352
4507,26-07-2020,08:00 AM,Gujarat,39631,2300,54626,12695,72.54970161,4.210449237
4508,26-07-2020,08:00 AM,Haryana,23654,389,30538,6495,77.45759382,1.273822778
4509,26-07-2020,08:00 AM,Himachal Pradesh,1173,11,2049,865,57.24743777,0.536847243
4510,26-07-2020,08:00 AM,Jammu and Kashmir,9517,305,17305,7483,54.99566599,1.762496388
4511,26-07-2020,08:00 AM,Jharkhand,3425,82,7836,4329,43.70852476,1.046452272
4512,26-07-2020,08:00 AM,Karnataka,33750,1796,90942,55396,37.11156561,1.974885092
4513,26-07-2020,08:00 AM,Kerala,8611,59,18098,9428,47.57984308,0.326002873
4514,26-07-2020,08:00 AM,Ladakh,1057,3,1276,216,82.8369906,0.235109718
4515,26-07-2020,08:00 AM,Madhya Pradesh,18488,799,26926,7639,68.66225953,2.967392112
4516,26-07-2020,08:00 AM,Maharashtra,207194,13389,366368,145785,56.55351996,3.654522229
4517,26-07-2020,08:00 AM,Manipur,1524,0,2176,652,70.03676471,0
4518,26-07-2020,08:00 AM,Meghalaya,94,5,646,547,14.55108359,0.773993808
4519,26-07-2020,08:00 AM,Mizoram,183,0,361,178,50.69252078,0
4520,26-07-2020,08:00 AM,Nagaland,541,4,1289,744,41.97051978,0.310318076
4521,26-07-2020,08:00 AM,Odisha,15929,130,24013,7954,66.33490193,0.541373423
4522,26-07-2020,08:00 AM,Puducherry,1561,38,2654,1055,58.81688018,1.431801055
4523,26-07-2020,08:00 AM,Punjab,8297,291,12684,4096,65.41311889,2.29422895
4524,26-07-2020,08:00 AM,Rajasthan,25306,613,35298,9379,71.69244716,1.736642303
4525,26-07-2020,08:00 AM,Sikkim,142,0,499,357,28.45691383,0
4526,26-07-2020,08:00 AM,Tamil Nadu,151055,3409,206737,52273,73.06626293,1.648954952
4527,26-07-2020,08:00 AM,Telengana,40334,455,52466,11677,76.87645332,0.8672283
4528,26-07-2020,08:00 AM,Tripura,2209,11,3862,1642,57.19834283,0.284826515
4529,26-07-2020,08:00 AM,Uttarakhand,3495,63,5961,2403,58.63110216,1.056869653
4530,26-07-2020,08:00 AM,Uttar Pradesh,39903,1387,63742,22452,62.60079696,2.175959336
4531,26-07-2020,08:00 AM,West Bengal,35654,1332,56377,19391,63.24210228,2.362665626
4532,27-07-2020,08:00 AM,Andaman and Nicobar Islands,182,0,324,142,56.17283951,0
4533,27-07-2020,08:00 AM,Andhra Pradesh,46301,1041,96298,48956,48.08095703,1.081019336
4534,27-07-2020,08:00 AM,Arunachal Pradesh,505,3,1158,650,43.60967185,0.259067358
4535,27-07-2020,08:00 AM,Assam,24040,79,32228,8109,74.59352116,0.24512846
4536,27-07-2020,08:00 AM,Bihar,25815,244,39176,13117,65.89493567,0.622830304
4537,27-07-2020,08:00 AM,Chandigarh,572,13,887,302,64.48703495,1.465614431
4538,27-07-2020,08:00 AM,Chhattisgarh,4944,43,7450,2463,66.36241611,0.577181208
4539,27-07-2020,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,550,2,914,362,60.1750547,0.218818381
4540,27-07-2020,08:00 AM,Delhi,114875,3827,130606,11904,87.95537724,2.930186975
4541,27-07-2020,08:00 AM,Goa,3277,35,4861,1549,67.41411232,0.720016458
4542,27-07-2020,08:00 AM,Gujarat,40365,2326,55822,13131,72.31020028,4.166815951
4543,27-07-2020,08:00 AM,Haryana,24384,392,31332,6556,77.82458828,1.251117069
4544,27-07-2020,08:00 AM,Himachal Pradesh,1198,12,2176,966,55.05514706,0.551470588
4545,27-07-2020,08:00 AM,Jammu and Kashmir,9928,312,17920,7680,55.40178571,1.741071429
4546,27-07-2020,08:00 AM,Jharkhand,3704,85,8275,4486,44.76132931,1.027190332
4547,27-07-2020,08:00 AM,Karnataka,35838,1878,96141,58425,37.27650014,1.953380972
4548,27-07-2020,08:00 AM,Kerala,9300,61,19025,9664,48.88304862,0.320630749
4549,27-07-2020,08:00 AM,Ladakh,1063,4,1285,218,82.72373541,0.311284047
4550,27-07-2020,08:00 AM,Madhya Pradesh,19132,811,27800,7857,68.82014388,2.917266187
4551,27-07-2020,08:00 AM,Maharashtra,213238,13656,375799,148905,56.74256717,3.633857461
4552,27-07-2020,08:00 AM,Manipur,1554,0,2235,681,69.53020134,0
4553,27-07-2020,08:00 AM,Meghalaya,135,5,702,562,19.23076923,0.712250712
4554,27-07-2020,08:00 AM,Mizoram,193,0,361,168,53.46260388,0
4555,27-07-2020,08:00 AM,Nagaland,549,4,1339,786,41.00074683,0.298730396
4556,27-07-2020,08:00 AM,Odisha,16793,140,25389,8456,66.14281776,0.551419906
4557,27-07-2020,08:00 AM,Puducherry,1645,40,2786,1101,59.04522613,1.435750179
4558,27-07-2020,08:00 AM,Punjab,8810,306,13218,4102,66.65153578,2.315024966
4559,27-07-2020,08:00 AM,Rajasthan,25353,621,35909,9935,70.60346988,1.729371467
4560,27-07-2020,08:00 AM,Sikkim,148,0,545,397,27.1559633,0
4561,27-07-2020,08:00 AM,Tamil Nadu,156526,3494,213723,53703,73.2377891,1.634826387
4562,27-07-2020,08:00 AM,Telengana,41332,463,54059,12264,76.45720417,0.856471633
4563,27-07-2020,08:00 AM,Tripura,2361,13,3900,1526,60.53846154,0.333333333
4564,27-07-2020,08:00 AM,Uttarakhand,3566,63,6104,2475,58.42070773,1.032110092
4565,27-07-2020,08:00 AM,Uttar Pradesh,41641,1426,66988,23921,62.16187974,2.128739476
4566,27-07-2020,08:00 AM,West Bengal,37751,1372,58718,19595,64.29203992,2.336591846
4567,28-07-2020,08:00 AM,Andaman and Nicobar Islands,192,1,338,145,56.80473373,0.295857988
4568,28-07-2020,08:00 AM,Andhra Pradesh,49558,1090,102349,51701,48.4206001,1.064983537
4569,28-07-2020,08:00 AM,Arunachal Pradesh,574,3,1239,662,46.32768362,0.242130751
4570,28-07-2020,08:00 AM,Assam,25402,86,33576,8088,75.65522993,0.256135335
4571,28-07-2020,08:00 AM,Bihar,27530,253,41244,13461,66.7491029,0.613422558
4572,28-07-2020,08:00 AM,Chandigarh,575,14,910,321,63.18681319,1.538461538
4573,28-07-2020,08:00 AM,Chhattisgarh,5172,44,7745,2529,66.77856682,0.568108457
4574,28-07-2020,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,564,2,946,380,59.61945032,0.21141649
4575,28-07-2020,08:00 AM,Delhi,116372,3853,131219,10994,88.68532758,2.936312577
4576,28-07-2020,08:00 AM,Goa,3410,36,5119,1673,66.61457316,0.703262356
4577,28-07-2020,08:00 AM,Gujarat,41380,2348,56874,13146,72.75732321,4.128424236
4578,28-07-2020,08:00 AM,Haryana,25046,397,32127,6684,77.95934883,1.235720733
4579,28-07-2020,08:00 AM,Himachal Pradesh,1216,14,2270,1040,53.56828194,0.616740088
4580,28-07-2020,08:00 AM,Jammu and Kashmir,10402,321,18390,7667,56.56334965,1.745513866
4581,28-07-2020,08:00 AM,Jharkhand,3770,89,8683,4824,43.41817344,1.024991362
4582,28-07-2020,08:00 AM,Karnataka,37685,1953,101465,61827,37.14088602,1.924801656
4583,28-07-2020,08:00 AM,Kerala,10045,63,19727,9619,50.9200588,0.319359254
4584,28-07-2020,08:00 AM,Ladakh,1066,4,1306,236,81.62327718,0.306278714
4585,28-07-2020,08:00 AM,Madhya Pradesh,19791,820,28589,7978,69.22592606,2.868236035
4586,28-07-2020,08:00 AM,Maharashtra,221944,13883,383723,147896,57.83963953,3.617974424
4587,28-07-2020,08:00 AM,Manipur,1596,0,2286,690,69.81627297,0
4588,28-07-2020,08:00 AM,Meghalaya,186,5,738,547,25.20325203,0.677506775
4589,28-07-2020,08:00 AM,Mizoram,193,0,384,191,50.26041667,0
4590,28-07-2020,08:00 AM,Nagaland,569,5,1385,811,41.08303249,0.36101083
4591,28-07-2020,08:00 AM,Odisha,17374,147,26892,9371,64.60657445,0.546630968
4592,28-07-2020,08:00 AM,Puducherry,1720,43,2872,1109,59.88857939,1.497214485
4593,28-07-2020,08:00 AM,Punjab,9064,318,13769,4387,65.82903624,2.309535914
4594,28-07-2020,08:00 AM,Rajasthan,26123,631,36878,10124,70.83627095,1.711047237
4595,28-07-2020,08:00 AM,Sikkim,174,1,555,380,31.35135135,0.18018018
4596,28-07-2020,08:00 AM,Tamil Nadu,162249,3571,220716,54896,73.51030283,1.617916236
4597,28-07-2020,08:00 AM,Telengana,42909,480,57142,13753,75.09187638,0.8400126
4598,28-07-2020,08:00 AM,Tripura,2467,17,4049,1565,60.92862435,0.419856755
4599,28-07-2020,08:00 AM,Uttarakhand,3675,66,6328,2587,58.07522124,1.042983565
4600,28-07-2020,08:00 AM,Uttar Pradesh,42833,1456,70493,26204,60.76206148,2.065453307
4601,28-07-2020,08:00 AM,West Bengal,39917,1411,60830,19502,65.62058195,2.319579155
4602,29-07-2020,08:00 AM,Andaman and Nicobar Islands,196,1,363,166,53.99449036,0.275482094
4603,29-07-2020,08:00 AM,Andhra Pradesh,52622,1148,110297,56527,47.70936653,1.040826133
4604,29-07-2020,08:00 AM,Arunachal Pradesh,617,3,1330,710,46.39097744,0.22556391
4605,29-07-2020,08:00 AM,Assam,26618,88,34947,8241,76.16676682,0.251809884
4606,29-07-2020,08:00 AM,Bihar,28856,269,43843,14718,65.81666401,0.613552905
4607,29-07-2020,08:00 AM,Chandigarh,599,14,934,321,64.13276231,1.498929336
4608,29-07-2020,08:00 AM,Chhattisgarh,5439,46,8257,2772,65.87138186,0.557103064
4609,29-07-2020,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,596,2,982,384,60.69246436,0.203665988
4610,29-07-2020,08:00 AM,Delhi,117507,3881,132275,10887,88.83538084,2.934038934
4611,29-07-2020,08:00 AM,Goa,3595,36,5287,1656,67.99697371,0.680915453
4612,29-07-2020,08:00 AM,Gujarat,42412,2372,57982,13198,73.14683867,4.09092477
4613,29-07-2020,08:00 AM,Haryana,25758,406,32876,6712,78.34894756,1.234943424
4614,29-07-2020,08:00 AM,Himachal Pradesh,1234,14,2330,1082,52.96137339,0.600858369
4615,29-07-2020,08:00 AM,Jammu and Kashmir,10885,333,18879,7661,57.65665554,1.763864611
4616,29-07-2020,08:00 AM,Jharkhand,3868,89,9078,5121,42.60850408,0.980392157
4617,29-07-2020,08:00 AM,Karnataka,40504,2055,107001,64442,37.85385183,1.920542799
4618,29-07-2020,08:00 AM,Kerala,10724,67,20894,10103,51.32573945,0.32066622
4619,29-07-2020,08:00 AM,Ladakh,1067,6,1327,254,80.40693293,0.452147702
4620,29-07-2020,08:00 AM,Madhya Pradesh,20343,830,29217,8044,69.62727179,2.840811856
4621,29-07-2020,08:00 AM,Maharashtra,232277,14165,391440,144998,59.33910689,3.618689965
4622,29-07-2020,08:00 AM,Manipur,1612,0,2317,705,69.57272335,0
4623,29-07-2020,08:00 AM,Meghalaya,194,5,779,580,24.90372272,0.641848524
4624,29-07-2020,08:00 AM,Mizoram,198,0,384,186,51.5625,0
4625,29-07-2020,08:00 AM,Nagaland,577,5,1460,878,39.52054795,0.342465753
4626,29-07-2020,08:00 AM,Odisha,18061,154,28107,9892,64.25801402,0.547906216
4627,29-07-2020,08:00 AM,Puducherry,1782,47,3011,1182,59.18299568,1.560943208
4628,29-07-2020,08:00 AM,Punjab,9752,336,14378,4290,67.82584504,2.336903603
4629,29-07-2020,08:00 AM,Rajasthan,27202,644,38514,10668,70.62886223,1.672119229
4630,29-07-2020,08:00 AM,Sikkim,186,1,579,392,32.12435233,0.172711572
4631,29-07-2020,08:00 AM,Tamil Nadu,166956,3659,227688,57073,73.32665753,1.607023646
4632,29-07-2020,08:00 AM,Telengana,42909,480,57142,13753,75.09187638,0.8400126
4633,29-07-2020,08:00 AM,Tripura,2621,21,4269,1627,61.3961115,0.491918482
4634,29-07-2020,08:00 AM,Uttarakhand,3720,70,6587,2797,56.47487475,1.062699256
4635,29-07-2020,08:00 AM,Uttar Pradesh,44520,1497,73951,27934,60.20202567,2.024313397
4636,29-07-2020,08:00 AM,West Bengal,42022,1449,62964,19493,66.73972429,2.301315037
4637,30-07-2020,08:00 AM,Andaman and Nicobar Islands,201,2,428,225,46.96261682,0.46728972
4638,30-07-2020,08:00 AM,Andhra Pradesh,55406,1213,120390,63771,46.02209486,1.007558767
4639,30-07-2020,08:00 AM,Arunachal Pradesh,677,3,1410,730,48.0141844,0.212765957
4640,30-07-2020,08:00 AM,Assam,27832,92,36295,8371,76.68273867,0.253478441
4641,30-07-2020,08:00 AM,Bihar,30320,278,46080,15482,65.79861111,0.603298611
4642,30-07-2020,08:00 AM,Chandigarh,611,14,978,353,62.47443763,1.431492843
4643,30-07-2020,08:00 AM,Chhattisgarh,5636,48,8539,2855,66.00304485,0.562126713
4644,30-07-2020,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,648,2,1026,376,63.15789474,0.194931774
4645,30-07-2020,08:00 AM,Delhi,118633,3907,133310,10770,88.99032331,2.930762884
4646,30-07-2020,08:00 AM,Goa,3784,39,5489,1666,68.93787575,0.710511933
4647,30-07-2020,08:00 AM,Gujarat,43195,2396,59126,13535,73.05584684,4.052362751
4648,30-07-2020,08:00 AM,Haryana,26420,413,33631,6798,78.55847284,1.228033659
4649,30-07-2020,08:00 AM,Himachal Pradesh,1332,14,2403,1057,55.43071161,0.582605077
4650,30-07-2020,08:00 AM,Jammu and Kashmir,11322,348,19419,7749,58.30372316,1.792059323
4651,30-07-2020,08:00 AM,Jharkhand,4035,98,9861,5728,40.91877092,0.993814015
4652,30-07-2020,08:00 AM,Karnataka,42901,2147,112504,67456,38.13286639,1.908376591
4653,30-07-2020,08:00 AM,Kerala,11365,68,21797,10364,52.14020278,0.311969537
4654,30-07-2020,08:00 AM,Ladakh,1080,6,1347,261,80.17817372,0.445434298
